time,cza,az,hangle,shadow,intern_flags,cloud_present,rrtmg_lwd_clear,rrtmg_swd_clear,rrtmg_swd_toa,qcrad_swd,qcrad_lwd,qcrad_lwu,ml_lwu_clear,albedo,shadow2,qcrad_swd_clear_noshad
2022-02-27 07:00:00,-0.8571098319984994,6.108781337738037,0.10910627132515612,1.0,,0.0,157.35431028455832,5.11879726633179e-08,1.3921466171271621e-07,0.042146657,159.68234,206.55516500000002,209.64928119528457,0.7806549668312073,1.0,
2022-02-27 08:00:00,-0.8488494563587883,0.3248696029186249,0.28130823397177757,1.0,,0.0,156.55141995221757,5.1205632509481554e-08,1.3921466188365506e-07,-0.22687341,158.83858,207.1315,207.46841002674645,0.7806549668312073,1.0,
2022-02-27 09:00:00,-0.7889257016582871,0.7422693967819214,0.2612938676659991,1.0,,0.0,156.25341742279196,5.1226416649417234e-08,1.3921466195892746e-07,0.039807413,157.49432,204.064715,206.60138455440077,0.7806549668312073,1.0,
2022-02-27 10:00:00,-0.6814068841242356,1.0468392372131348,0.1892008155965197,1.0,,0.0,155.22397999977264,5.1252970460230256e-08,1.3921466199138968e-07,-0.1325656,156.74542,203.54587166666667,206.43430894684712,0.7806549668312073,1.0,
2022-02-27 11:00:00,-0.5336057201073056,1.274518609046936,0.2490240891413467,1.0,,0.0,154.89495584525517,5.1262715097752816e-08,1.3921466202239572e-07,-0.9865946,156.18608,204.72566833333335,205.73204172989307,0.7806549668312073,1.0,
2022-02-27 12:00:00,-0.35558124407205727,1.4601469039916992,0.23824440583413006,1.0,,0.0,155.93158264421436,5.12264246133257e-08,1.3921466253365157e-07,-1.3421674,155.89674,203.31432833333335,203.80409548788458,0.7704735398292542,1.0,
2022-02-27 13:00:00,-0.15945392372191416,1.6266976594924927,0.20635625543693512,1.0,,0.0,157.44028647068757,5.118641211800668e-08,1.392146632611296e-07,-0.8720247,156.2885,204.138345,203.5375732372165,0.7704735398292542,1.0,
2022-02-27 14:00:00,0.04585389248422398,1.7900997400283813,0.17809882767263263,1.0,,0.0,159.47923003787298,37.280851218617485,64.69646508575528,16.248302,157.29808,206.37638333333334,204.62974766424958,0.7704735398292542,1.0,
2022-02-27 15:00:00,0.23445160914295748,1.963741421699524,0.1681267023131344,0.0,,0.0,165.01981081455514,259.19398342183894,326.9617050148132,240.99481,160.18721,217.00306,216.77885808242866,0.7704735398292542,0.1,
2022-02-27 16:00:00,0.4038651913441605,2.1613149642944336,0.13445353988456682,0.0,,0.0,171.36054167410546,478.9150009264401,562.84855220929,441.29865,166.071,235.903435,240.78627556866402,0.7704735398292542,0.0,441.2986695
2022-02-27 17:00:00,0.5400028294831802,2.397688865661621,0.1501311382464719,0.0,,0.0,175.83537117267397,659.7182095174871,752.3854650869849,627.0836,170.90349,258.44559833333335,260.3332411912088,0.7704735398292542,0.0,627.0836168333334
2022-02-27 18:00:00,0.6333790747046634,2.6850805282592773,0.17715949683402252,0.0,,0.0,178.39899610032205,784.7914072529745,882.3632956243553,780.4231,174.43236,273.538875,269.96386300540036,0.7704735398292542,0.0,780.4231386666667
2022-02-27 19:00:00,0.6775804969249023,3.0202388763427734,0.15980568103579204,0.0,,0.0,182.93934072526065,843.9152524006132,943.855807930554,839.6327,178.4808,284.3944016666667,280.734340785948,0.7704735398292542,0.0,839.6327083333333
2022-02-27 20:00:00,0.6695855373778651,3.3713526725769043,0.1808342479820008,0.0,,0.0,185.6186437469694,832.4667227119843,932.6600272581504,826.6325,182.35468,290.411475,284.6347004763832,0.7704735398292542,0.0,826.6325045
2022-02-27 21:00:00,0.6099493086196585,3.694002866744995,0.14322146970706348,0.0,,0.0,188.79559656668704,751.2432486051731,849.5531052088851,729.96704,189.26515,297.421875,289.52135934242324,0.7704735398292542,0.0,729.9671045
2022-02-27 22:00:00,0.5027689305547188,3.96524715423584,0.1928562052842919,0.0,,0.0,188.93168149559517,607.171591629554,700.243998220767,562.5177,190.45003,291.2564383333333,284.1798062472457,0.7704735398292542,0.0,562.517744
2022-02-27 23:00:00,0.35544143784325305,4.188411712646484,0.23302616110212593,0.0,,0.0,188.9436670640453,412.2218951220575,495.0365678747914,358.43597,191.06404,281.52988666666664,275.87937732271865,0.7704735398292542,0.016666666666666666,
2022-02-28 00:00:00,0.17839301720741546,4.377432346343994,0.3264519052245786,1.0,,0.0,186.79108999369976,182.37101537916604,248.341006761227,38.09758,189.8171,250.80521333333334,263.9875050377463,0.7704735398292542,1.0,
2022-02-28 01:00:00,-0.00740908152724276,4.546945095062256,0.405592807032289,1.0,,5.7777777,185.29579158725664,5.0414592969989296e-08,1.3914587706557197e-07,6.0220284,189.07695,244.52010333333334,256.2468289233456,0.7704735398292542,1.0,
2022-02-28 02:00:00,-0.21957816950747838,4.710381031036377,0.4079660780887703,1.0,,63.88889,183.22327876847845,5.038915099333365e-08,1.391458776623372e-07,-0.981036,186.63783,241.08793166666666,249.96523498814005,0.7704735398292542,1.0,
2022-02-28 03:00:00,-0.4112357067161175,4.881579875946045,0.39802136403674027,1.0,,11.0,181.4227616088112,5.0374131106805425e-08,1.391458781907447e-07,-1.1040366,185.79196,239.471655,245.40805257253345,0.7704735398292542,1.0,
2022-02-28 04:00:00,-0.580851002033648,5.078094482421875,0.3417299269302239,1.0,,19.222221,180.64215607522547,5.0346457975026464e-08,1.391458785838677e-07,-0.42000186,182.25894,232.59498,241.44519441151667,0.7704735398292542,1.0,
2022-02-28 05:00:00,-0.716849405403729,5.326037883758545,0.24718864654067096,1.0,,60.666668,179.66927134165405,5.029763035945128e-08,1.391458788446673e-07,-0.6366934,186.12027,233.78242666666668,237.93754782647346,0.7704735398292542,1.0,
2022-02-28 06:00:00,-0.8099472521724175,5.662740230560303,0.0651133560663306,1.0,,83.33333,178.2695437856127,5.0293536337787096e-08,1.3914587902464917e-07,-0.3312352,187.01933,233.089945,235.70824313287432,0.7704735398292542,1.0,
2022-02-28 07:00:00,-0.8537842175829098,6.11197566986084,0.10910627132515612,1.0,,96.666664,177.4368514374102,5.0285441525754166e-08,1.3914587905453352e-07,-0.14940615,209.99059,240.25124833333334,235.11768373713488,0.7704735398292542,1.0,
2022-02-28 08:00:00,-0.8453570223994935,0.32318010926246643,0.28130823397177757,1.0,,100.0,176.61448181424572,5.0273655239473244e-08,1.391458790864133e-07,-1.0139501,191.48022,233.18202666666667,231.87427954451962,0.7704735398292542,1.0,
2022-02-28 09:00:00,-0.7852243810484236,0.7376802563667297,0.2612938676659991,1.0,,95.888885,176.76435145775687,5.0264005720330064e-08,1.3914587912531572e-07,0.022598708,215.34975,241.08675833333334,233.4099559367918,0.7704735398292542,1.0,
2022-02-28 10:00:00,-0.6774689261183948,1.0415196418762207,0.18300464316130352,1.0,,96.666664,176.41279445689327,5.025786975526924e-08,1.3914587916578256e-07,-0.6293609,214.33932,242.27553166666667,234.0725217376407,0.7704735398292542,1.0,
2022-02-28 11:00:00,-0.5294196572298204,1.2692867517471313,0.2490240891413467,1.0,,100.0,175.34856511028582,5.0248361944123695e-08,1.3914587920384142e-07,-0.9588641,213.39613,242.64963500000002,233.25456795294667,0.7704735398292542,1.0,
2022-02-28 12:00:00,-0.35115273978806694,1.4551702737808228,0.23824440583413006,1.0,,99.333336,176.7878674316931,5.023591955220117e-08,1.391458791887621e-07,-1.1189349,213.92334,242.20438166666665,233.15566839627738,0.7674152255058289,1.0,
2022-02-28 13:00:00,-0.1548052725114269,1.6219537258148193,0.20635625543693512,1.0,,54.555553,177.4121131138887,5.022498454998803e-08,1.391458790999913e-07,-0.6915427,195.7787,236.75476666666665,233.21890066245854,0.7674152255058289,1.0,
2022-02-28 14:00:00,0.050427363779734044,1.7855411767959595,0.17809882767263263,1.0,,0.0,177.5558855459847,38.638312081274016,70.97233795080417,13.59454,180.45795,229.1464783333333,227.41701921149595,0.7674152255058289,1.0,
2022-02-28 15:00:00,0.23939176036400237,1.9593688249588013,0.1681267023131344,0.0,,0.0,182.463596631112,256.51658445132153,333.67467004690104,229.51927,174.49765,235.18867,236.34184280938936,0.7674152255058289,0.03333333333333333,
2022-02-28 16:00:00,0.4088931328366585,2.1572518348693848,0.13445353988456682,0.0,,0.0,187.5427853725826,474.4084994666996,569.5664655712853,446.6962,174.48216,253.43776333333332,259.7182220154208,0.7674152255058289,0.0,446.6962041666667
2022-02-28 17:00:00,0.5450440430363143,2.394299268722534,0.1501311382464719,0.0,,0.0,191.8788487376492,654.5198982148244,759.0263925464834,640.27734,180.03316,273.83064666666667,277.7510971739237,0.7674152255058289,0.0,640.2772641666667
2022-02-28 18:00:00,0.6383665473005555,2.683074712753296,0.18652223858269482,0.0,,0.0,197.0482828751165,779.3296401477634,888.8634083499464,784.93243,186.15044,292.83861666666667,292.47674957270664,0.7674152255058289,0.0,784.9323606666666
2022-02-28 19:00:00,0.6824527055658014,3.0204579830169678,0.15980568103579204,0.0,,0.44444445,200.995952059554,838.6890078831294,950.1631046047196,844.9322,191.88528,305.7233083333333,303.91028119829593,0.7674152255058289,0.0,844.932248
2022-02-28 20:00:00,0.6742893271864872,3.3740081787109375,0.1808342479820008,0.0,,0.0,201.7872296349112,827.167684034682,938.7366620297772,823.43414,197.98259,310.4562066666667,306.3314126516978,0.7674152255058289,0.0,823.4340506666666
2022-02-28 21:00:00,0.6144433008423269,3.6983695030212402,0.14268882882657724,0.0,,0.0,204.35505643866853,746.2530961267739,855.3770055539912,734.4478,202.63069,312.56509,302.7466781632247,0.7674152255058289,0.0,734.4478243333334
2022-02-28 22:00:00,0.5070259047917233,3.970417022705078,0.1928562052842919,0.0,,0.0,208.36031801940769,602.9519943237094,705.8102116848327,567.52747,207.28508,311.54841500000003,306.3772633673845,0.7674152255058289,0.0,567.5274566666667
2022-02-28 23:00:00,0.3594486925370146,4.193851947784424,0.23302616110212593,0.0,,0.0,208.6443659112691,409.05331559582936,500.3555516536239,364.19388,210.17206,306.7352466666667,312.63498997568485,0.7674152255058289,0.0,364.19388216666664
2022-03-01 00:00:00,0.18214151010046764,4.382961750030518,0.3264519052245786,1.0,,0.0,202.9270841501269,187.6116502405978,253.41646769318436,31.047047,204.16713,275.64519333333334,293.84156250997967,0.7674152255058289,1.0,
2022-03-01 01:00:00,-0.004580531084088284,4.552572727203369,0.405592807032289,1.0,,0.0,201.4976738351049,5.0166523494143046e-08,1.39076326585041e-07,5.7903585,199.02145,266.1251966666667,282.3708169967106,0.7674152255058289,1.0,
2022-03-01 02:00:00,-0.2161913328047645,4.716207981109619,0.4079660780887703,1.0,,0.0,197.5279822049835,5.0148905775106384e-08,1.390763266520686e-07,-0.82235163,194.48537,257.8091083333333,272.7455808210829,0.7674152255058289,1.0,
2022-03-01 03:00:00,-0.40797450802740176,4.887743949890137,0.39802136403674027,1.0,,0.0,194.89497974620107,5.013865351936312e-08,1.390763267149237e-07,-0.9262895,191.10951,247.8892033333333,261.5050912033686,0.7674152255058289,1.0,
2022-03-01 04:00:00,-0.5776558566465761,5.084707260131836,0.3358494882814435,1.0,,0.0,196.24170474760373,5.0120074105073185e-08,1.390763267752331e-07,-1.2622087,192.32735,247.35022166666667,262.13631440677153,0.7674152255058289,1.0,
2022-03-01 05:00:00,-0.7136562198950148,5.332983493804932,0.24718864654067096,1.0,,0.0,193.82022618199653,5.010712002028447e-08,1.3907632683018566e-07,-0.60487705,192.9172,245.695365,257.8969061130109,0.7674152255058289,1.0,
2022-03-01 06:00:00,-0.8066915948041121,5.669068813323975,0.0651133560663306,1.0,,0.0,193.1521161869125,5.009121929400775e-08,1.390763268760852e-07,-0.7492924,193.11531,243.941155,253.81815746221662,0.7674152255058289,1.0,
2022-03-01 07:00:00,-0.8504060234457138,6.115184783935547,0.10910627132515612,1.0,,0.0,192.19196490365215,5.007937812717231e-08,1.390763269165956e-07,-0.8644545,192.13428,242.68989000000002,250.4049914651255,0.7674152255058289,1.0,
2022-03-01 08:00:00,-0.8418045919495095,0.3215789496898651,0.28130823397177757,1.0,,0.0,191.59862238892669,5.006649148868869e-08,1.3907632695845366e-07,-0.8229153,190.66292,241.2527,248.85393213425442,0.7674152255058289,1.0,
